_id,answers,author,combination,links,questions,reputation,time,views,votes
2169948,3,gotgenes,c++ python ,https://stackoverflow.com/questions/2169948/using-code-generated-by-py-as-a-python-extension,Using code generated by Py++ as a Python extension,34.7k,1/30/2010 23:37,"6,495",5
1697153,6,static_rtti,c++ python ,https://stackoverflow.com/questions/1697153/which-database-should-i-use-to-store-records-and-how-should-i-use-it,"Which database should I use to store records, and how should I use it?",46.8k,11/8/2009 17:01,651,5
44258808,2,Felix,c++ python ,https://stackoverflow.com/questions/44258808/is-it-possible-to-embed-c-widget-to-pyqt-application,Is it possible to embed C++ widget to PyQt application?,"2,637",5/30/2017 9:45,"3,060",5
30557926,1,Sherif Magdy,c++ python ,https://stackoverflow.com/questions/30557926/similar-library-of-scapy-for-c,Similar library of Scapy for C++ [closed],71,5/31/2015 13:21,"3,911",5
26787674,1,patlecat,c++ python ,https://stackoverflow.com/questions/26787674/c-class-not-recognized-by-python-3-as-a-module-via-boost-python-embedding,C++ class not recognized by Python 3 as a module via Boost.Python Embedding,125,11/6/2014 19:19,"1,767",5
9047908,2,user1002288,c++ python ,https://stackoverflow.com/questions/9047908/swap-the-elements-of-two-sequences-such-that-the-difference-of-the-element-sums,"Swap the elements of two sequences, such that the difference of the element-sums gets minimal.","4,542",1/28/2012 19:29,"2,057",5
5440447,1,gaben,c++ python ,https://stackoverflow.com/questions/5440447/boost-python-how-can-i-use-convert-extracted-objects,Boost/Python: How can I use/convert extracted objects?,51,3/26/2011 5:16,"2,662",5
5056606,4,Malvineous,c++ python ,https://stackoverflow.com/questions/5056606/how-to-use-autotools-to-build-python-interface-at-same-time-as-library,How to use autotools to build Python interface at same time as library,20.4k,2/20/2011 11:05,"4,357",5
4188273,3,Heinrich Schmetterling,c++ python ,https://stackoverflow.com/questions/4188273/language-choices-for-writing-very-fast-abstractions-interfacing-with-python,Language choices for writing very fast abstractions interfacing with Python?,"5,934",11/15/2010 19:58,244,5
57247515,1,Adi Shavit,c++ python ,https://stackoverflow.com/questions/57247515/named-default-arguments-in-pybind11,Named Default Arguments in pybind11,15.1k,7/29/2019 5:11,"2,327",5
42276194,1,thestatnoob,c++ python ,https://stackoverflow.com/questions/42276194/undefined-symbol-using-boost-python,Undefined symbol using Boost/Python,163,2/16/2017 14:05,"4,490",5
16998686,1,Flexo,c++ python ,https://stackoverflow.com/questions/16998686/expose-a-vector-as-a-memoryview-using-swig,Expose a vector as a memoryview using SWIG,82.5k,6/8/2013 10:41,975,5
11490038,2,Panayiotis Karabassis,c++ python ,https://stackoverflow.com/questions/11490038/floating-point-processor-non-determinism,floating point processor non-determinism?,"2,140",7/15/2012 6:48,"1,827",5
68332022,3,CodeNotGenious,c++ python ,https://stackoverflow.com/questions/68332022/similar-random-number-generation-in-python-and-c-but-getting-different-output,Similar random number generation in python and c++ but getting different output,105,7/10/2021 22:34,165,5
37399930,2,Ivan Albert,c++ python ,https://stackoverflow.com/questions/37399930/how-do-you-run-a-python-script-from-a-c-program,How do you run a python script from a C++ program?,53,5/23/2016 20:26,"12,849",5
37146908,1,mike van der naald,c++ python ,https://stackoverflow.com/questions/37146908/pybind11-type-error,Pybind11 Type Error,249,5/10/2016 19:04,"1,500",5
23785155,2,tamasgal,c++ python ,https://stackoverflow.com/questions/23785155/serialize-c-object-to-send-via-sockets-to-python-best-approach,Serialize C++ object to send via sockets to Python - best approach?,21.2k,5/21/2014 13:48,"4,867",5
23027846,2,liv2hak,c++ python ,https://stackoverflow.com/questions/23027846/def-init-self-args-kwargs-initialization-of-class-in-python,"def __init__(self, *args, **kwargs) initialization of class in python",12.7k,4/12/2014 8:00,"12,058",5
20125384,1,user20679,c++ python ,https://stackoverflow.com/questions/20125384/return-vectorpairint-int-from-c-method-to-python-list-of-tuples-using-sw,"Return vector<pair<int,int>> & from c++ method to python list of tuples using swig typemap",323,11/21/2013 15:43,"3,638",5
10642999,1,user1341973,c++ python ,https://stackoverflow.com/questions/10642999/equivalent-of-pythonscipy-optimize-in-c,Equivalent of python:scipy.optimize() in C++?,51,5/17/2012 20:26,"3,201",5
7990655,1,algorithmicCoder,c++ python ,https://stackoverflow.com/questions/7990655/line-between-current-python-implementations-and-compiled-languages,Line between current Python implementations and Compiled Languages [closed],"6,253",11/3/2011 5:29,187,5
5396120,2,Tarantula,c++ python ,https://stackoverflow.com/questions/5396120/how-to-declare-a-vector-of-pointers-in-cython,How to declare a vector of pointers in Cython?,16.9k,3/22/2011 18:34,"2,152",5
3848239,10,Legend,c++ python ,https://stackoverflow.com/questions/3848239/trying-to-group-values,Trying to group values?,105k,10/3/2010 1:58,744,5
1860187,2,Nick Bolton,c++ python ,https://stackoverflow.com/questions/1860187/how-do-i-read-binary-c-protobuf-data-using-python-protobuf,How do I read binary C++ protobuf data using Python protobuf?,34.9k,12/7/2009 14:07,"9,507",5
60197665,2,Hadi GhahremanNezhad,c++ python ,https://stackoverflow.com/questions/60197665/opencv-how-to-use-floodfill-with-rgb-image,OpenCV - How to use floodFill with RGB image?,"1,957",2/12/2020 22:12,"5,000",5
58412795,2,fabian,c++ python ,https://stackoverflow.com/questions/58412795/can-i-use-pybind11-to-pass-a-numpy-array-to-a-function-accepting-a-eigentensor,Can I use pybind11 to pass a numpy array to a function accepting a Eigen::Tensor?,"1,205",10/16/2019 12:00,"1,330",5
48372537,1,pzo,c++ python ,https://stackoverflow.com/questions/48372537/pybind11-for-c-code-with-inner-struct-created-via-static-factory-method,Pybind11 for C++ code with inner struct created via static factory method,"1,969",1/21/2018 22:51,"1,932",5
42445169,1,Connor,c++ python ,https://stackoverflow.com/questions/42445169/pythonlibs3-cmake-and-macos,Pythonlibs3 CMake and macOS,443,2/24/2017 17:50,"2,581",5
39335051,4,Leeor,c++ python ,https://stackoverflow.com/questions/39335051/xgboost-load-model-in-c-python-c-prediction-scores-mismatch,xgboost load model in c++ (python -> c++ prediction scores mismatch),617,9/5/2016 17:05,"4,756",5
30524145,3,fromGiants,c++ python ,https://stackoverflow.com/questions/30524145/boostserialization-in-c-deserialization-in-python,"boost::serialization in C++, deserialization in Python",404,5/29/2015 7:54,"3,710",5
23724417,1,lkkkk,c++ python ,https://stackoverflow.com/questions/23724417/how-to-call-c-functions-of-a-class-from-a-python,How to call C++ functions of a class from a Python [duplicate],"1,639",5/18/2014 16:46,"5,424",5
18442403,2,Sacha,c++ python ,https://stackoverflow.com/questions/18442403/how-to-expose-a-c-class-to-python-without-building-a-module,How to expose a C++ class to Python without building a module,127,8/26/2013 10:53,"3,146",5
9703113,2,kosta5,c++ python ,https://stackoverflow.com/questions/9703113/ctypes-python-stdstring,ctypes python std::string,"1,021",3/14/2012 13:39,"6,215",5
7324285,5,NEX,c++ python ,https://stackoverflow.com/questions/7324285/equivalent-of-this-python-random-number-generator-in-c,Equivalent of this Python random number generator in C++?,61,9/6/2011 18:13,"1,899",5
6809998,3,Obto,c++ python ,https://stackoverflow.com/questions/6809998/where-is-function-overriding-done,Where is function overriding done?,"1,367",7/24/2011 21:53,842,5
3275252,2,liquif,c++ python ,https://stackoverflow.com/questions/3275252/is-there-an-equivalent-to-pythons-urllib-in-c-c,Is there an equivalent to python's urllib in c/c++?,53,7/18/2010 11:02,"6,348",5
2500521,2,vehomzzz,c++ python ,https://stackoverflow.com/questions/2500521/getting-libstdc-v3-python,Getting libstdc++-v3/python,38.1k,3/23/2010 14:08,"4,845",5
58756764,1,Joachim,c++ python ,https://stackoverflow.com/questions/58756764/return-an-stdvector-to-python-as-a-numpy-array,Return an std::vector to python as a numpy array,434,11/7/2019 20:54,"2,635",5
46572440,1,user04556,c++ python ,https://stackoverflow.com/questions/46572440/gdb-python-module-read-memory-content,gdb python module read memory content,267,10/4/2017 19:09,"2,251",5
45340241,2,errolflynn,c++ python ,https://stackoverflow.com/questions/45340241/c-macro-in-scope-of-if-statement-not-compiling,C++ macro in scope of if statement not compiling,461,7/27/2017 2:16,711,5
41133001,1,Gal Malka,c++ python ,https://stackoverflow.com/questions/41133001/boost-python-c-multithreading,boost.python c++ multithreading,177,12/14/2016 0:44,"2,408",5
39254706,1,Dong Li,c++ python ,https://stackoverflow.com/questions/39254706/how-to-parse-c-protobuf-binary-data-by-python-protobuf,How to parse C++ protobuf binary data by python protobuf?,440,8/31/2016 16:29,"3,309",5
39044063,1,bereal,c++ python ,https://stackoverflow.com/questions/39044063/pass-a-closure-from-cython-to-c,Pass a closure from Cython to C++,26k,8/19/2016 16:44,"1,485",5
37605612,1,kchkg,c++ python ,https://stackoverflow.com/questions/37605612/pyimport-importmodule-possible-to-load-module-from-memory,"PyImport_ImportModule, possible to load module from memory?",137,6/3/2016 3:51,"1,978",5
33738885,1,jb326,c++ python ,https://stackoverflow.com/questions/33738885/python-setuptools-not-including-c-standard-library-headers,Python setuptools not including C++ standard library headers,"1,227",11/16/2015 15:28,"2,727",5
32481233,1,mirosval,c++ python ,https://stackoverflow.com/questions/32481233/opencv-cython-bridge-leaking-memory,OpenCV Cython bridge leaking memory,"6,261",9/9/2015 13:42,766,5
32447628,3,Caos21,c++ python ,https://stackoverflow.com/questions/32447628/how-to-write-2d-std-vector-of-floats-to-hdf5-file-and-then-read-it-in-python,How to write 2D std vector of floats to HDF5 file and then read it in python,148,9/8/2015 0:36,"4,581",5
23974642,1,zhirzh,c++ python ,https://stackoverflow.com/questions/23974642/include-specific-function-from-a-header-file-into-the-code-in-c,Include specific function from a header file into the code in c++,"2,931",5/31/2014 21:28,"5,118",5
17138054,1,dillerj,c++ python ,https://stackoverflow.com/questions/17138054/return-c-double-to-python,Return C++ double to Python?,215,6/16/2013 21:48,"1,969",5
14411627,3,Guy Adini,c++ python ,https://stackoverflow.com/questions/14411627/implementations-of-local-regression-and-local-likelihood-methods,Implementations of local regression and local likelihood methods,"4,638",1/19/2013 6:00,"1,300",5
10836259,3,dom0,c++ python ,https://stackoverflow.com/questions/10836259/deployment-of-application-with-embedded-python-3,Deployment of application with embedded Python 3,"6,858",5/31/2012 15:07,"1,933",5
10028693,5,,c++ python ,https://stackoverflow.com/questions/10028693/how-to-make-more-expressive-python-iterators-just-like-c-iterator,how to make more expressive python iterators? just like c++ iterator,,4/5/2012 12:34,"1,977",5
6795803,2,Jonathan,c++ python ,https://stackoverflow.com/questions/6795803/accessing-utctimestamp-from-python-via-swig,Accessing UtcTimeStamp from Python via SWIG,86.1k,7/22/2011 20:32,"1,118",5
6103847,2,DaneEC117,c++ python ,https://stackoverflow.com/questions/6103847/checking-a-pyobjects-c-type,Checking A PyObjects C Type,227,5/23/2011 22:41,"6,733",5
5357411,2,Max Frai,c++ python ,https://stackoverflow.com/questions/5357411/export-template-function,Export template function,53.4k,3/18/2011 20:19,"3,071",5
3542968,1,bluth,c++ python ,https://stackoverflow.com/questions/3542968/opencv-python-binds-incredibly-slow-iterations-through-image-data,OpenCV Python binds incredibly slow iterations through image data,481,8/22/2010 19:22,"1,891",5
62465062,2,luator,c++ python ,https://stackoverflow.com/questions/62465062/best-way-to-mark-a-pybind11-binding-as-deprecated,Best way to mark a pybind11-binding as deprecated,"3,782",6/19/2020 7:10,177,5
62009589,2,R. Gallo,c++ python ,https://stackoverflow.com/questions/62009589/cppyy-ctypes-passing-array-of-strings-as-char-args,CPPYY/CTYPES passing array of strings as char* args[],65,5/25/2020 19:43,244,5
59938578,1,Foad,c++ python ,https://stackoverflow.com/questions/59938578/pybind11-running-the-test-cases,pybind11 running the test cases,"8,266",1/27/2020 20:38,"1,157",5
58937430,3,Matthijs990,c++ python ,https://stackoverflow.com/questions/58937430/error-while-calling-python-via-stdsystem,Error while calling python via std::system,562,11/19/2019 15:24,288,5
56845909,3,Raviraj Gardi,c++ python ,https://stackoverflow.com/questions/56845909/invalid-conversion-error-in-cv2-file-while-installing-opencv-3-3-0-on-raspberry,Invalid conversion error in cv2 file while installing opencv 3.3.0 on Raspberry Pi Stretch,51,7/2/2019 5:30,"1,143",5
51037886,4,Dominik,c++ python ,https://stackoverflow.com/questions/51037886/trouble-with-linking-boostpythonnumpy,Trouble with linking boost::python::numpy,93,6/26/2018 8:06,"4,362",5
33595575,1,Amir,c++ python ,https://stackoverflow.com/questions/33595575/using-python-itertools-to-generate-custom-iteration,using python itertools to generate custom iteration,"1,221",11/8/2015 15:24,616,5
32391561,1,,c++ python ,https://stackoverflow.com/questions/32391561/how-to-catch-exception-caused-in-c-in-python,How to catch exception (caused in C++) in python,,9/4/2015 6:35,"3,942",5
28973153,2,MCor,c++ python ,https://stackoverflow.com/questions/28973153/cython-how-to-wrap-a-c-function-that-returns-a-c-object,Cython: How to wrap a C++ function that returns a C++ object?,149,3/10/2015 20:08,"1,742",5
21792931,2,dmonopoly,c++ python ,https://stackoverflow.com/questions/21792931/installing-graph-tool-on-mac-os-x-10-7-already-have-boost-installed-but-kee,"Installing graph-tool on Mac OS X (10.7) - already have Boost installed, but keep getting this error","2,915",2/15/2014 3:15,"2,440",5
16788478,2,Wojciech Danilo,c++ python ,https://stackoverflow.com/questions/16788478/python-c-object-oriented-communication,Python <-> C++ object oriented communication,10.8k,5/28/2013 9:26,"1,337",5
12266103,1,Daniel F,c++ python ,https://stackoverflow.com/questions/12266103/why-should-pyimport-appendinittab-be-called-before-py-initialize,Why should PyImport_AppendInittab() be called before Py_Initialize()?,12k,9/4/2012 14:52,"2,436",5
8810418,2,bitcyber,c++ python ,https://stackoverflow.com/questions/8810418/scons-setup-for-hierarchical-source-but-single-target,SCons setup for hierarchical source but single target,131,1/10/2012 20:58,"2,557",5
8495001,3,user246100,c++ python ,https://stackoverflow.com/questions/8495001/creating-in-c-c-and-java-a-strong-typed-version-of-a-python-weak-typed-struct,"Creating in c#,c++ and java a strong typed version of a python weak typed structure",640,12/13/2011 19:29,192,5
6783586,3,Mark,c++ python ,https://stackoverflow.com/questions/6783586/using-python-to-run-a-c-program-and-test-it,Using python to run a C++ program and test it,"7,734",7/21/2011 22:29,"4,964",5
6084438,3,karlicoss,c++ python ,https://stackoverflow.com/questions/6084438/changing-python-math-module-behaviour-for-non-positive-numbers-division,Changing python math module behaviour for non-positive numbers division,"2,361",5/21/2011 21:04,499,5
3470641,3,fuenfundachtzig,c++ python ,https://stackoverflow.com/questions/3470641/swig-how-to-wrap-double-double-passed-by-reference,Swig: How to wrap double& (double passed by reference)?,"6,444",8/12/2010 18:06,"6,755",5
2587423,3,Bad Man,c++ python ,https://stackoverflow.com/questions/2587423/emulating-a-web-browser,Emulating a web browser,157,4/6/2010 18:49,"1,841",5
63975640,1,In78,c++ python ,https://stackoverflow.com/questions/63975640/how-to-make-a-python-mock-derive-from-a-base-class,How to make a Python mock derive from a base class?,386,9/20/2020 4:58,214,5
60917800,2,Rika,c++ python ,https://stackoverflow.com/questions/60917800/how-to-get-the-opencv-image-from-python-and-use-it-in-c-in-pybind11,How to get the OpenCV image from Python and use it in C++ in pybind11?,19.7k,3/29/2020 17:06,"1,473",5
58113973,2,Frank,c++ python ,https://stackoverflow.com/questions/58113973/returning-multiple-pyarray-without-copying-in-pybind11,returning multiple py::array without copying in pybind11,"2,047",9/26/2019 9:43,"1,109",5
48992030,1,kovacsv,c++ python ,https://stackoverflow.com/questions/48992030/disable-built-in-module-import-in-embedded-python,Disable built-in module import in embedded Python,657,2/26/2018 15:41,"1,229",5
40070249,1,PatrykB,c++ python ,https://stackoverflow.com/questions/40070249/data-transfer-between-c-and-python,Data transfer between C++ and Python,"1,299",10/16/2016 12:27,"5,499",5
34015620,1,testpresta,c++ python ,https://stackoverflow.com/questions/34015620/opencv-python-code-equivalent-in-c,opencv python code equivalent in C++,399,12/1/2015 8:17,"1,854",5
33573038,1,jul,c++ python ,https://stackoverflow.com/questions/33573038/how-to-expose-a-function-returning-a-c-object-to-python-using-cython,How to expose a function returning a C++ object to Python using Cython?,33.6k,11/6/2015 18:11,760,5
32551547,1,Aditya Sharma,c++ python ,https://stackoverflow.com/questions/32551547/static-dynamically-scoped-typed-binding,"Static/Dynamically Scoped,Typed,Binding",369,9/13/2015 15:55,"2,994",5
30262773,2,scap3y,c++ python ,https://stackoverflow.com/questions/30262773/how-do-i-use-an-itk-class-in-python,How do I use an ITK class in Python,"1,150",5/15/2015 15:00,"1,013",5
29628046,1,slhck,c++ python ,https://stackoverflow.com/questions/29628046/how-can-i-troubleshoot-a-segmentation-fault-when-working-with-python-ctypes-and,How can I troubleshoot a segmentation fault when working with Python Ctypes and C++?,31.4k,4/14/2015 13:01,"4,956",5
20093331,1,Michael IV,c++ python ,https://stackoverflow.com/questions/20093331/cant-run-bjam-to-compile-boost-python-tutorial,Can't run bjam to compile boost python tutorial,"9,978",11/20/2013 10:28,"5,374",5
15524077,3,Shai,c++ python ,https://stackoverflow.com/questions/15524077/how-to-determine-if-two-partitions-clusterings-of-data-points-are-identical,How to determine if two partitions (clusterings) of data points are identical?,95k,3/20/2013 12:52,429,5
13423383,1,ILikeTacos,c++ python ,https://stackoverflow.com/questions/13423383/trying-to-simulate-python-combinations-in-c-with-next-permutation,Trying to simulate python combinations in C++ with next_permutation,14.2k,11/16/2012 19:46,"3,706",5
12453105,1,user1676605,c++ python ,https://stackoverflow.com/questions/12453105/serialize-in-c-deserialze-in-python,"Serialize in c++, deserialze in python?","1,079",9/17/2012 4:23,"3,910",5
12281855,2,Matt Price,c++ python ,https://stackoverflow.com/questions/12281855/performance-of-boost-python,Performance of Boost Python,39.2k,9/5/2012 12:51,"2,885",5
11377274,3,David Stone,c++ python ,https://stackoverflow.com/questions/11377274/how-to-determine-which-compiler-was-requested,How to determine which compiler was requested,22.5k,7/7/2012 17:42,"1,651",5
10579739,1,shoosh,c++ python ,https://stackoverflow.com/questions/10579739/boost-python-polymorphic-container,Boost Python: polymorphic container?,71k,5/14/2012 8:22,686,5
8979869,2,user1165959,c++ python ,https://stackoverflow.com/questions/8979869/using-swig-wrapped-functions-from-windows-dll,Using SWIG wrapped functions from Windows .dll,53,1/23/2012 22:58,"2,681",5
8283603,3,sharvey,c++ python ,https://stackoverflow.com/questions/8283603/boost-python-on-mac-os-x-lion-with-custom-python,Boost python on mac os x lion with custom python,"6,186",11/27/2011 4:13,"4,092",5
7773301,3,Miles,c++ python ,https://stackoverflow.com/questions/7773301/executing-a-python-script-line-by-line-using-the-c-python-api,Executing a python script line-by-line using the C++ Python API,"1,784",10/14/2011 20:36,536,5
7275109,4,Lazylabs,c++ python ,https://stackoverflow.com/questions/7275109/passing-data-from-django-to-c-application-and-back,Passing data from Django to C++ application and back,"1,374",9/1/2011 18:59,"3,191",5
66749737,1,James McDowell,c++ python ,https://stackoverflow.com/questions/66749737/python-extension-dll-installation,Python Extension Dll Installation,"2,085",3/22/2021 16:07,231,5
57937907,1,Ryan Mueller,c++ python ,https://stackoverflow.com/questions/57937907/embedding-python-in-c-c,Embedding Python in C/C++,84,9/14/2019 17:49,577,5
51833291,1,ktb,c++ python ,https://stackoverflow.com/questions/51833291/splitting-up-pybind11-modules-and-issues-with-automatic-type-conversion,Splitting up pybind11 modules and issues with automatic type conversion,"1,276",8/14/2018 3:25,852,5
48268550,1,Rocco B.,c++ python ,https://stackoverflow.com/questions/48268550/wrapping-c-code-for-python-using-swig-cant-use-cout-command,Wrapping C++ code for python using SWIG. Can't use cout command,105,1/15/2018 18:12,655,5
44610281,1,Max Smith,c++ python ,https://stackoverflow.com/questions/44610281/class-cross-referencing,Class cross referencing?,775,6/17/2017 23:16,736,5
44403127,3,McAngus,c++ python ,https://stackoverflow.com/questions/44403127/adding-a-gpu-op-in-tensorflow,Adding a GPU Op in Tensorflow,"1,734",6/7/2017 3:46,"2,903",5
41004393,1,Steve Lorimer,c++ python ,https://stackoverflow.com/questions/41004393/boostpython-expose-a-c-class-to-a-python-script-embedded-in-a-c-app,boost::python: expose a C++ class to a python script embedded in a C++ app,23.2k,12/6/2016 20:36,968,5
39539089,1,Matt McC,c++ python ,https://stackoverflow.com/questions/39539089/what-files-are-required-for-py-initialize-to-run,What files are required for Py_Initialize to run?,53,9/16/2016 19:45,"25,625",5
37222588,1,P.D,c++ python ,https://stackoverflow.com/questions/37222588/pygraphviz-installation-failed-with-error-code-1083-cannot-open-file-graphviz-cg,Pygraphviz Installation Failed with error code 1083 Cannot open file graphviz/cgraph.h: No such file or directory,51,5/14/2016 4:38,"2,864",5
34906296,3,Carrie D.,c++ python ,https://stackoverflow.com/questions/34906296/cython-extension-class-how-do-i-expose-methods-in-the-auto-generated-c-struct,Cython extension class: How do I expose methods in the auto-generated C struct?,188,1/20/2016 17:12,"1,608",5
34048609,1,alvas,c++ python ,https://stackoverflow.com/questions/34048609/converting-c-boost-regexes-to-python-re-regexes,Converting C++ Boost Regexes to Python re regexes [closed],96.5k,12/2/2015 17:00,"1,090",5
30863728,3,Dreamcooled,c++ python ,https://stackoverflow.com/questions/30863728/swig-how-to-make-a-qlistt-iterable-like-stdvector,"swig: How to make a QList<T> iterable, like std::vector","1,554",6/16/2015 9:29,928,5
30818410,1,Alptugay,c++ python ,https://stackoverflow.com/questions/30818410/can-not-connect-to-an-abstract-unix-socket-in-python,Can not connect to an abstract unix socket in python,"1,522",6/13/2015 11:58,"2,265",5
30650583,1,DavidH,c++ python ,https://stackoverflow.com/questions/30650583/manually-installing-pyodbc-on-windows-with-firewall,Manually installing pyodbc on Windows with firewall,519,6/4/2015 17:39,"8,852",5
27727364,2,Nick,c++ python ,https://stackoverflow.com/questions/27727364/swig-c-python-c-temporary-objects-deleted-too-soon,"SWIG, C++, & Python: C++ temporary objects deleted too soon","2,133",12/31/2014 23:56,403,5
27486219,1,jerorx,c++ python ,https://stackoverflow.com/questions/27486219/compile-python-code-and-link-it-to-c-program,Compile python code and link it to C++ program?,516,12/15/2014 14:24,"1,440",5
22174760,2,Kirinyale,c++ python ,https://stackoverflow.com/questions/22174760/embedding-python-3-3-in-c-from-zipped-standard-library-on-windows-xp,Embedding Python 3.3 in C++ from zipped standard library on Windows XP,328,3/4/2014 14:31,"1,450",5
21868482,1,richizy,c++ python ,https://stackoverflow.com/questions/21868482/saving-memory-of-dict-by-using-bitarray-instead-of-int,Saving memory of dict by using bitarray instead of int?,"1,701",2/19/2014 0:25,604,5
20213381,1,Jonathan Lindgren,c++ python ,https://stackoverflow.com/questions/20213381/blas-seems-very-slow,Blas seems very slow,"1,062",11/26/2013 9:43,"1,593",5
20134223,1,eqzx,c++ python ,https://stackoverflow.com/questions/20134223/building-a-boost-python-application-on-macos-10-9-mavericks,Building a Boost.Python application on MacOS 10.9 (Mavericks),"4,305",11/21/2013 23:40,"1,034",5
16466351,1,Tessa Lau,c++ python ,https://stackoverflow.com/questions/16466351/how-to-use-swig-to-wrap-a-c-operator-in-a-template-class-inside-a-namespace,How to use SWIG to wrap a C++ operator[] in a template class inside a namespace?,"1,199",5/9/2013 16:14,"2,283",5
14355441,1,user1837949,c++ python ,https://stackoverflow.com/questions/14355441/using-custom-smart-pointers-in-boost-python,Using custom smart pointers in boost python,51,1/16/2013 9:48,"1,113",5
9721216,2,Varanka,c++ python ,https://stackoverflow.com/questions/9721216/communicate-ipc-between-c-to-python,Communicate (IPC) between C++ to Python,107,3/15/2012 13:56,"3,473",5
9694065,3,SwimBikeRun,c++ python ,https://stackoverflow.com/questions/9694065/resource-book-suggestion-to-effectively-writing-software-for-python-c-beginner,Resource/book suggestion to effectively writing software for python/c++ beginner [closed],"3,508",3/14/2012 0:02,801,5
7833106,3,Jakub M.,c++ python ,https://stackoverflow.com/questions/7833106/run-tests-automatically-after-sources-changed,run tests automatically after sources changed,28.1k,10/20/2011 8:31,124,5
6537553,1,Robert Parcus,c++ python ,https://stackoverflow.com/questions/6537553/wrapping-a-template-function-with-boost-python,Wrapping a template function with boost.python,899,6/30/2011 15:52,"3,845",5
5302076,1,Max Frai,c++ python ,https://stackoverflow.com/questions/5302076/python-initialization-segfault,Python initialization segfault,53.4k,3/14/2011 17:23,"2,898",5
3953910,2,Jonathan,c++ python ,https://stackoverflow.com/questions/3953910/c-ironpython-integration-example-code,C++\IronPython integration example code?,86.1k,10/17/2010 15:38,"2,626",5
3921294,3,SuperElectric,c++ python ,https://stackoverflow.com/questions/3921294/how-do-i-down-cast-a-c-object-from-a-python-swig-wrapper,How do I down-cast a c++ object from a python SWIG wrapper?,14.2k,10/13/2010 6:34,"3,582",5
3788198,2,dsign,c++ python ,https://stackoverflow.com/questions/3788198/something-like-boostmulti-index-for-python,Something like boost::multi_index for Python,11.2k,9/24/2010 14:46,970,5
59330279,1,Mike Owen,c++ python ,https://stackoverflow.com/questions/59330279/problems-passing-a-stdvector-by-reference-though-virtual-functions-using-pybin,Problems passing a std::vector by reference though virtual functions using pybind11,51,12/13/2019 21:55,997,5
45275343,1,EidolonMK,c++ python ,https://stackoverflow.com/questions/45275343/de-mangling-export-functions-in-python,De-mangling export functions in Python,193,7/24/2017 8:11,526,5
42897239,1,Sumith,c++ python ,https://stackoverflow.com/questions/42897239/where-do-i-put-the-so-file-from-boost-python-so-i-can-import-it-as-a-module-an,"Where do I put the .so file from Boost.Python so I can import it as a module, and how do I use it with both Python 2 and 3",151,3/20/2017 6:39,"1,472",5
40368949,1,NikBond,c++ python ,https://stackoverflow.com/questions/40368949/cycles-in-c-like-in-python-range-based-for,Cycles in c++ like in python (range-based for),634,11/1/2016 21:29,"1,420",5
38590720,1,user3496846,c++ python ,https://stackoverflow.com/questions/38590720/can-two-threads-use-the-same-embedded-python-interpreter-simultaneously,Can two threads use the same embedded python interpreter simultaneously?,"1,315",7/26/2016 13:04,719,5
37115318,1,Maverick Meerkat,c++ python ,https://stackoverflow.com/questions/37115318/python-3-5-on-windows10-unable-to-install-cx-freeze-cxfreeze-postinstall-d,Python 3.5 on Windows10 - unable to install cx_freeze - 'cxfreeze-postinstall' does not exist,"4,006",5/9/2016 12:01,"2,963",5
33816702,1,Alexander Leon VI,c++ python ,https://stackoverflow.com/questions/33816702/python-print-in-a-c-based-threading-model,Python 'print' in a c++ based threading model,459,11/20/2015 0:05,303,5
29582756,1,user985030,c++ python ,https://stackoverflow.com/questions/29582756/wrapping-c-function-that-has-opencv-parameters-with-cython,Wrapping C++ Function That Has OpenCV Parameters with Cython,"1,377",4/11/2015 20:33,"1,227",5
26097558,1,AlexO,c++ python ,https://stackoverflow.com/questions/26097558/does-reg-free-com-microsoft-windows-actctx-work-with-scripting-late-binding,Does Reg-Free COM ?????Microsoft.Windows.ActCtx????? work with scripting - late binding?,79,9/29/2014 10:18,"1,347",5
25168900,1,Joe,c++ python ,https://stackoverflow.com/questions/25168900/how-do-you-wrap-c-code-for-ironpython-access,How do you wrap C++ code for IronPython access,81,8/6/2014 19:47,469,5
22056772,1,Will,c++ python ,https://stackoverflow.com/questions/22056772/how-to-wrap-a-c-functor-in-cython,How to wrap a C++ functor in Cython,"3,402",2/27/2014 0:45,705,5
21702900,2,Apogentus,c++ python ,https://stackoverflow.com/questions/21702900/how-to-use-unordered-map-in-cython,How to use unordered_map in cython?,"5,623",2/11/2014 13:15,"4,622",5
20999008,3,user3173710,c++ python ,https://stackoverflow.com/questions/20999008/how-do-i-pass-one-c-class-reference-to-another-when-using-cython,How do I pass one C++ class (reference) to another when using Cython?,51,1/8/2014 14:55,"1,727",5
20300201,1,Petr,c++ python ,https://stackoverflow.com/questions/20300201/why-python-h-of-python-3-2-must-be-included-as-first-together-with-qt4,Why Python.h of python 3.2 must be included as first together with Qt4,12.4k,11/30/2013 12:25,"1,579",5
19393098,1,Aravind,c++ python ,https://stackoverflow.com/questions/19393098/python-c-extension-compile-only-modified-source-files,Python C++ extension: compile only modified source files,116,10/15/2013 23:54,528,5
17287107,1,user2253567,c++ python ,https://stackoverflow.com/questions/17287107/pythons-zip-equivalent-in-c-or-c,Python's zip() equivalent in C or C++ [duplicate],103,6/25/2013 0:03,"5,496",5
