_id,answers,author,combination,links,questions,reputation,time,views,votes
32448862,1,phongyewtong,php javascript ,https://stackoverflow.com/questions/32448862/how-can-i-use-react-native-with-php-with-fetch-return-data-is-always-null,How can I use react-native with php with fetch return data is always null,"4,045",9/8/2015 3:32,"8,860",7
22779402,2,Matthew Herbst,php javascript ,https://stackoverflow.com/questions/22779402/why-are-integers-becoming-strings-when-i-post-using-jquery-ajax-to-a-php-script,Why are integers becoming strings when I POST using jquery.ajax to a PHP script,21.9k,4/1/2014 7:28,"7,105",7
17533150,5,Travesty3,php javascript ,https://stackoverflow.com/questions/17533150/when-does-document-ready-fire,When does $(document).ready() fire?,14.4k,7/8/2013 18:06,"10,708",7
6921953,5,Manikandan Thangaraj,php javascript ,https://stackoverflow.com/questions/6921953/download-the-text-file-instead-of-opening-in-the-browser,download the text file instead of opening in the browser,"1,550",8/3/2011 5:16,"9,557",7
6622911,5,A.P.S,php javascript ,https://stackoverflow.com/questions/6622911/how-to-draw-rectangle-on-the-website-to-highlight,How to draw rectangle on the website to highlight?,992,7/8/2011 10:04,"2,839",7
6267903,5,MarkRobbo,php javascript ,https://stackoverflow.com/questions/6267903/how-can-i-prevent-users-from-voting-more-than-once-in-1-hour,How can I prevent users from voting more than once in 1 hour?,815,6/7/2011 15:45,"1,886",7
671042,4,Steve Gattuso,php javascript ,https://stackoverflow.com/questions/671042/using-javascript-with-the-twitter-api,Using javascript with the twitter API,"6,804",3/22/2009 13:56,"15,366",7
48580815,4,Maniraj Murugan,php javascript ,https://stackoverflow.com/questions/48580815/form-validation-on-click-next-button-using-bootstrap-nav-pill,Form validation on click Next Button using bootstrap nav-pill,"6,522",2/2/2018 10:35,"6,921",7
36910558,4,rohitarora,php javascript ,https://stackoverflow.com/questions/36910558/domdocument-removechild-in-foreach-reindexing-the-dom,DomDocument removeChild in foreach reindexing the dom,"1,326",4/28/2016 9:28,"1,065",7
34629460,4,cytsunny,php javascript ,https://stackoverflow.com/questions/34629460/how-to-detect-chinese-character-with-punctuation-in-regex,How to detect Chinese character with punctuation in regex?,"4,138",1/6/2016 9:20,"5,917",7
30315229,2,aCarella,php javascript ,https://stackoverflow.com/questions/30315229/writing-json-array-to-html-page-with-javascript-after-getting-it-from-php-query,Writing JSON array to html page with javascript after getting it from PHP query,"2,072",5/19/2015 1:15,"1,223",7
23366570,5,joakimdahlstrom,php javascript ,https://stackoverflow.com/questions/23366570/store-client-server-string-filtering-directives-for-realtime-use,Store client/server string filtering directives for realtime use,"1,542",4/29/2014 13:48,292,7
21712146,1,LuisKx,php javascript ,https://stackoverflow.com/questions/21712146/best-way-to-send-from-php-a-variable-to-javascript-using-laravel,"Best way to send from php a variable to javascript, using laravel",318,2/11/2014 20:18,"12,879",7
21181113,2,Jo E.,php javascript ,https://stackoverflow.com/questions/21181113/xmlhttprequest-post-data-not-being-sent,XMLHttpRequest Post Data not being sent,"6,428",1/17/2014 8:27,"9,385",7
14071120,4,Dhwani,php javascript ,https://stackoverflow.com/questions/14071120/open-browse-dialog-box-in-php-javascript,Open/Browse Dialog box in php/javascript?,"6,886",12/28/2012 14:38,"30,458",7
7787461,3,jini,php javascript ,https://stackoverflow.com/questions/7787461/why-am-i-seeing-a-value-of-undefined-on-screen-when-i-submit-form-in-jquery-mo,Why am I seeing a value of ?????undefined????? on screen when I submit form in jQuery Mobile?,10.6k,10/16/2011 21:30,"14,300",7
6623227,4,Adam,php javascript ,https://stackoverflow.com/questions/6623227/html-php-input-array-limitations,HTML & PHP input[] <- array ? Limitations,71,7/8/2011 10:32,"1,858",7
6137457,2,Silas Paul,php javascript ,https://stackoverflow.com/questions/6137457/how-to-embed-pdfs-that-work-in-all-web-and-mobile-browsers,How to embed PDFs that work in all web and mobile browsers,183,5/26/2011 11:00,"26,086",7
5011780,2,Sam,php javascript ,https://stackoverflow.com/questions/5011780/how-does-gmails-periodic-mail-fetching-work,How does Gmail's periodic mail fetching work?,113,2/16/2011 2:02,"2,621",7
4928438,7,mike,php javascript ,https://stackoverflow.com/questions/4928438/how-to-tell-if-a-user-on-a-site-has-a-static-ip,How to tell if a user on a site has a static IP?,81,2/8/2011 0:44,878,7
2585949,3,user187580,php javascript ,https://stackoverflow.com/questions/2585949/how-to-retrieve-parent-container-id-after-sorting-using-jquery-sortable,How to retrieve parent container ID after sorting using Jquery sortable?,"2,155",4/6/2010 15:08,"13,254",7
1769297,3,Andreas Gohr,php javascript ,https://stackoverflow.com/questions/1769297/3-way-merge-in-javascript-or-php,3-way merge in JavaScript or PHP,"4,129",11/20/2009 9:23,"2,378",7
52114608,1,Henrik Thien,php javascript ,https://stackoverflow.com/questions/52114608/stripe-iban-element-error-the-type-sepa-debit-is-not-a-valid-source-type,Stripe IBAN Element Error 'The type `sepa_debit` is not a valid source type.',71,8/31/2018 11:35,"3,712",7
51318931,2,Siddhartha esunuri,php javascript ,https://stackoverflow.com/questions/51318931/how-to-add-html-code-to-d3-tree-chart-at-node,How to add HTML code to D3 tree chart at node?,"1,086",7/13/2018 6:32,"2,004",7
35319801,2,MrToshio,php javascript ,https://stackoverflow.com/questions/35319801/uncaught-referenceerror-checkloginstate-is-not-defined-using-facebook-api,Uncaught ReferenceError: checkLoginState is not defined using facebook API,71,2/10/2016 15:53,"6,763",7
34548995,1,John Strood,php javascript ,https://stackoverflow.com/questions/34548995/how-to-upload-file-using-pure-vanilla-javascript-and-php,How to upload file using pure vanilla javascript and php?,"1,409",12/31/2015 16:25,"6,646",7
15868566,1,Nick,php javascript ,https://stackoverflow.com/questions/15868566/how-do-i-set-a-date-range-variable-dynamically-and-redraw-a-google-chart,How do I set a date range variable dynamically and redraw a Google chart?,"3,940",4/7/2013 22:24,"3,024",7
12717084,1,Undefined Variable,php javascript ,https://stackoverflow.com/questions/12717084/creating-custom-php-syntax-parser,Creating custom PHP Syntax Parser,"3,726",10/3/2012 21:19,"2,116",7
9976622,4,aWebDeveloper,php javascript ,https://stackoverflow.com/questions/9976622/how-does-this-site-allaboutrajni-works-only-when-you-go-offline-disconnect-f,How does this site (allaboutrajni) works only when you go offline? (disconnect from internet),31.7k,4/2/2012 12:41,"1,295",7
9103851,5,hampusohlsson,php javascript ,https://stackoverflow.com/questions/9103851/best-way-to-protect-integrity-of-ajax-request,Best way to protect integrity of ajax request,"9,481",2/1/2012 21:49,"5,680",7
7897408,3,chifliiiii,php javascript ,https://stackoverflow.com/questions/7897408/function-that-highlight-a-word-and-extract-the-text-near-it,function that highlight a word and extract the text near it,"2,022",10/26/2011 0:23,"1,392",7
7854997,3,filip,php javascript ,https://stackoverflow.com/questions/7854997/reverse-image-archive-stacking-images-from-bottom-to-top-with-css-javascript,Reverse image archive : stacking images from bottom to top with CSS / Javascript?,"2,756",10/21/2011 20:35,444,7
5986972,2,user324289,php javascript ,https://stackoverflow.com/questions/5986972/php-xss-sanitization,PHP XSS sanitization,175,5/13/2011 3:27,"6,160",7
4740973,3,Maher4Ever,php javascript ,https://stackoverflow.com/questions/4740973/why-doesnt-jquery-parsejson-work-on-all-servers,Why doesn't jQuery.parseJSON() work on all servers?,"1,220",1/19/2011 21:27,"3,299",7
2179601,6,ajsie,php javascript ,https://stackoverflow.com/questions/2179601/good-php-framework-for-fully-ajax-based-web-applications,good php framework for fully ajax-based web applications? [closed],71.1k,2/1/2010 19:52,"7,296",7
1194910,3,Rolf,php javascript ,https://stackoverflow.com/questions/1194910/embedded-script-languages-for-php,Embedded script languages for PHP?,73,7/28/2009 15:27,"2,202",7
818700,5,roflwaffle,php javascript ,https://stackoverflow.com/questions/818700/multiple-responses-from-one-ajax-request,Multiple responses from one AJAX request,25.9k,5/4/2009 3:31,"6,073",7
174535,5,theraccoonbear,php javascript ,https://stackoverflow.com/questions/174535/google-maps-overlays,Google Maps Overlays,"4,116",10/6/2008 14:33,"3,505",7
58621303,2,Tes3awy,php javascript ,https://stackoverflow.com/questions/58621303/vue-laravel-form-submission,Vue-Laravel form Submission,"1,734",10/30/2019 8:34,457,7
54964240,3,ptrcao,php javascript ,https://stackoverflow.com/questions/54964240/adding-a-conditional-to-mustache-php,Adding a conditional to mustache/php,395,3/2/2019 23:52,670,7
52393097,2,Gammer,php javascript ,https://stackoverflow.com/questions/52393097/javascript-destroy-tippy-js-instance,Javascript : Destroy tippy.js instance,"4,707",9/18/2018 19:04,"3,595",7
46109832,3,M-Fulu,php javascript ,https://stackoverflow.com/questions/46109832/countdown-timer-php-javascript,CountDown timer PHP/JavaScript,97,9/8/2017 6:16,"2,506",7
41016476,1,Pete D,php javascript ,https://stackoverflow.com/questions/41016476/specify-mime-type-of-php-file-as-application-javascript,Specify mime type of php file as application/javascript,189,12/7/2016 11:37,"4,696",7
40070137,2,Lajos Arpad,php javascript ,https://stackoverflow.com/questions/40070137/what-is-the-websocket-error-on-status-200,What is the WebSocket error on status 200?,46.9k,10/16/2016 12:16,"14,571",7
35540576,2,Markinson,php javascript ,https://stackoverflow.com/questions/35540576/ajax-filled-select2-not-clickable,AJAX filled Select2 not clickable,"1,835",2/21/2016 19:02,"2,431",7
34694003,2,ErikL,php javascript ,https://stackoverflow.com/questions/34694003/php-laravel-slow-view-render-time-when-rendering-javascript-for-highcharts,php: laravel slow view render time when rendering javascript for highcharts,"1,881",1/9/2016 13:24,"2,530",7
32990253,1,Lee Cook,php javascript ,https://stackoverflow.com/questions/32990253/whats-the-difference-with-node-js-and-xampp,What's the difference with Node js and XAMPP [closed],143,10/7/2015 10:48,"3,564",7
31959778,3,Ziauddin Md,php javascript ,https://stackoverflow.com/questions/31959778/how-to-show-json-data-in-codeigniter,How to show json data in codeigniter [duplicate],107,8/12/2015 8:22,"1,573",7
31833622,2,Sandhya Nambiar,php javascript ,https://stackoverflow.com/questions/31833622/wordpress-not-updating-the-js-file,WordPress not updating the js file,71,8/5/2015 13:14,"8,872",7
30578614,2,Marco Mirabile,php javascript ,https://stackoverflow.com/questions/30578614/delete-google-analytics-cookies-and-eu-e-privacy-law,Delete Google Analytics Cookies and EU e-privacy law,175,6/1/2015 16:31,"11,688",7
30544039,8,Nick Le Page,php javascript ,https://stackoverflow.com/questions/30544039/replace-parts-of-html-strings-in-multiple-documents,Replace parts of HTML strings in multiple documents,"3,045",5/30/2015 8:32,308,7
30001002,3,Schlaus,php javascript ,https://stackoverflow.com/questions/30001002/how-to-redirect-to-custom-uri-scheme-or-show-some-content-if-not-supported,"How to redirect to custom URI scheme, or show some content if not supported?",15.8k,5/2/2015 10:10,"6,224",7
28607708,3,ba1ar,php javascript ,https://stackoverflow.com/questions/28607708/event-source-server-returns-event-stream-in-bulk-rather-then-returning-in-chu,Event Source -> Server returns event stream in bulk rather then returning in chunk,534,2/19/2015 13:31,"1,074",7
24937876,2,Ian,php javascript ,https://stackoverflow.com/questions/24937876/instantclick-not-binding-to-dynamic-href,InstantClick not binding to dynamic href,"2,804",7/24/2014 15:25,624,7
20076981,3,JaGo,php javascript ,https://stackoverflow.com/questions/20076981/open-new-outlook-from-website-too-long-mailto-link-eml-file-bcc-field-not-lo,"open new Outlook from website, too long mailTo Link, *.eml file bcc field not loaded",172,11/19/2013 16:35,"2,722",7
16682528,2,YourMom,php javascript ,https://stackoverflow.com/questions/16682528/php-my-button-doesnt-properly-work-inside-a-foreach-loop,PHP: My button doesn't properly work inside a foreach loop,69,5/22/2013 2:29,"1,285",7
14043541,2,Shane,php javascript ,https://stackoverflow.com/questions/14043541/looking-for-a-php-regex-or-function-to-filter-variations-using-of-an-email-for,Looking for a PHP regex or function to filter variations using . of an email for security,"1,579",12/26/2012 16:50,209,7
13691234,2,Paul,php javascript ,https://stackoverflow.com/questions/13691234/whats-better-to-redirect-screen-resolution-or-user-agent,"Whats better to redirect, screen resolution or user agent? [closed]",11.1k,12/3/2012 20:33,"3,664",7
10908584,2,Trantor Liu,php javascript ,https://stackoverflow.com/questions/10908584/implement-php-string-xor-with-javascript,Implement PHP string xor with JavaScript,"7,492",6/6/2012 5:25,"2,541",7
8434940,2,PiTheNumber,php javascript ,https://stackoverflow.com/questions/8434940/cross-domain-login-check,Cross domain login check?,20.6k,12/8/2011 17:19,"1,592",7
7717479,2,kingmaple,php javascript ,https://stackoverflow.com/questions/7717479/php-javascript-design-patterns-for-web-based-infosystems,PHP/JavaScript Design patterns for web based infosystems,"3,932",10/10/2011 19:14,969,7
4842646,3,Majid Fouladpour,php javascript ,https://stackoverflow.com/questions/4842646/css-set-font-to-a-size-so-the-text-would-occupy-whole-container,CSS: Set font to a size so the text would occupy whole container [duplicate],26.4k,1/30/2011 11:30,"1,084",7
4495749,3,mindplay.dk,php javascript ,https://stackoverflow.com/questions/4495749/best-approach-for-cross-platform-real-time-data-streaming-in-php,Best approach for (cross-platform) real-time data streaming in PHP?,"6,460",12/21/2010 2:11,"11,352",7
3536118,4,Moss,php javascript ,https://stackoverflow.com/questions/3536118/how-to-check-if-a-webpage-exists-jquery-and-or-php,How to check if a webpage exists. jQuery and/or PHP,"3,490",8/21/2010 3:12,"2,392",7
50151837,3,KOUSIK MANDAL,php javascript ,https://stackoverflow.com/questions/50151837/sending-data-in-gzip-format-caused-the-ajax-progress-stopped-for-a-while,Sending data in gzip format caused the ajax progress stopped for a while,"1,801",5/3/2018 9:42,280,7
40544812,2,Kumar Rakesh,php javascript ,https://stackoverflow.com/questions/40544812/saving-annotorius-annotation-data-from-image-slider-to-mysql-via-php,Saving Annotorius annotation data from Image Slider to mySQL via php,"2,648",11/11/2016 9:25,"1,237",7
34941233,1,Anil Gupta,php javascript ,https://stackoverflow.com/questions/34941233/why-hmac-sha256-return-different-value-on-php-javascript,Why HMAC sha256 return different value on PHP & Javascript,"2,237",1/22/2016 7:28,"3,589",7
34723464,4,Mathew,php javascript ,https://stackoverflow.com/questions/34723464/wordpress-customizer-custom-control-transport-postmessage-not-working,Wordpress customizer custom control transport postMessage not working,153,1/11/2016 14:06,627,7
31277102,3,mansim,php javascript ,https://stackoverflow.com/questions/31277102/playing-40-000-unit-army-for-game,playing 40.000 unit army for game [closed],647,7/7/2015 18:57,259,7
27008667,4,spiritusozeans,php javascript ,https://stackoverflow.com/questions/27008667/sending-email-notifications-for-events-via-google-calendar-api,Sending email notifications for Events via Google Calendar API,622,11/19/2014 3:53,"7,769",7
22959102,2,pentzzsolt,php javascript ,https://stackoverflow.com/questions/22959102/css-optimization-to-auto-change-class-names,CSS optimization to auto change class names,863,4/9/2014 10:01,"2,524",7
22846186,3,Balakrishnan,php javascript ,https://stackoverflow.com/questions/22846186/paypal-redirects-to-the-same-popup-window,PayPal redirects to the same popup window,"2,264",4/3/2014 18:40,"4,724",7
9961260,3,Ken,php javascript ,https://stackoverflow.com/questions/9961260/bootstrapping-module-specific-styles-scripts-in-zend-framework,Bootstrapping module specific styles/scripts in Zend Framework,538,4/1/2012 1:42,"3,115",7
9023790,1,favo,php javascript ,https://stackoverflow.com/questions/9023790/what-are-extensions-in-php-v8js,What are Extensions in php v8js?,"5,300",1/26/2012 19:07,"4,251",7
7286862,5,Tanax,php javascript ,https://stackoverflow.com/questions/7286862/how-to-get-content-of-a-javascript-ajax-loaded-div-on-a-site,How to get content of a javascript/ajax -loaded div on a site?,373,9/2/2011 17:01,"9,761",7
6591202,1,djt,php javascript ,https://stackoverflow.com/questions/6591202/google-maps-getting-points-in-php-array-to-points-on-a-map,"Google Maps - Getting points in Php array, to points on a map","6,507",7/6/2011 3:17,"1,662",7
5999603,4,trusktr,php javascript ,https://stackoverflow.com/questions/5999603/a-simple-regex-search-and-replacement-in-php-for-minifying-compressing-javascrip,A simple regex search and replacement in php for minifying/compressing javascript?,35.6k,5/14/2011 3:20,"6,467",7
4177579,3,,php javascript ,https://stackoverflow.com/questions/4177579/are-there-any-multi-screen-size-aspect-ratio-libraries-for-web-developers,Are there any multi screen size/aspect-ratio libraries for web developers?,,11/14/2010 13:02,267,7
2884902,4,DfKimera,php javascript ,https://stackoverflow.com/questions/2884902/post-data-disapearing-on-large-file-upload,POST data disapearing on large file upload,"1,826",5/21/2010 19:18,"2,026",7
2107691,2,Snap E Tom,php javascript ,https://stackoverflow.com/questions/2107691/root-nodes-in-json,Root Nodes in JSON,388,1/21/2010 7:59,"3,037",7
56385013,4,flash,php javascript ,https://stackoverflow.com/questions/56385013/how-to-show-entire-text-in-a-modal-on-click-of-ellipsis-in-js,How to show entire text in a modal on click of ellipsis in JS?,"1,505",5/30/2019 20:12,"3,664",7
48888258,5,Al3x Osaz,php javascript ,https://stackoverflow.com/questions/48888258/detecting-scroll-event-of-iframe-called-by-ajax-reqest,Detecting scroll event of Iframe called by AJAX reqest,330,2/20/2018 15:07,"1,691",7
45233269,3,PixelSnader,php javascript ,https://stackoverflow.com/questions/45233269/changing-master-password-that-is-used-for-encryption,Changing master password that is used for encryption,370,7/21/2017 8:51,559,7
41340137,3,,php javascript ,https://stackoverflow.com/questions/41340137/how-to-refresh-a-page-inside-another-page,How to refresh a page inside another page?,,12/27/2016 6:31,"1,323",7
33742887,2,jkndrkn,php javascript ,https://stackoverflow.com/questions/33742887/angular-bootstrap-typeahead-with-asynchronous-load-is-one-character-behind,Angular bootstrap typeahead with asynchronous load is one character behind,"3,870",11/16/2015 19:17,"2,962",7
32714122,1,Tony,php javascript ,https://stackoverflow.com/questions/32714122/uncaught-invalidvalueerror-not-an-array,Uncaught InvalidValueError: not an Array,467,9/22/2015 10:06,"10,958",7
30723669,2,Yllan Lacorte,php javascript ,https://stackoverflow.com/questions/30723669/auto-refresh-of-online-users-table-without-refreshing-whole-page,Auto refresh of online users table without refreshing whole page,79,6/9/2015 5:30,"1,603",7
24812785,2,Baker Johnson,php javascript ,https://stackoverflow.com/questions/24812785/how-to-load-blade-or-php-content-into-a-view-via-ajax-jquery-in-laravel,How to load blade or php content into a view via ajax/jquery in laravel?,253,7/17/2014 20:19,"12,932",7
23777920,1,Shlomi,php javascript ,https://stackoverflow.com/questions/23777920/use-expressjs-app-via-fastcgi,Use ExpressJS app via FastCGI,"3,313",5/21/2014 8:30,"5,236",7
22494042,2,SketchyTurtle,php javascript ,https://stackoverflow.com/questions/22494042/where-to-put-my-php-file,Where to put my php file?,423,3/19/2014 0:44,672,7
15186558,2,Romit,php javascript ,https://stackoverflow.com/questions/15186558/loading-a-html-file-into-ace-editor-pre-tag,Loading a HTML file into ACE Editor PRE Tag,86,3/3/2013 14:13,"6,292",7
14846228,2,JackMahoney,php javascript ,https://stackoverflow.com/questions/14846228/wrapping-variables-in-anonymous-functions-in-php,Wrapping variables in anonymous functions in PHP,"3,245",2/13/2013 4:08,470,7
14614334,5,AlwaysANovice,php javascript ,https://stackoverflow.com/questions/14614334/one-form-one-submission-button-but-two-actions,"One form, One submission button, but TWO actions",919,1/30/2013 21:41,"56,220",7
13975215,4,Some Java Guy,php javascript ,https://stackoverflow.com/questions/13975215/db-array-to-expected-javascript-format,DB Array to expected javascript format,"4,524",12/20/2012 15:18,212,7
13096541,4,Alexim,php javascript ,https://stackoverflow.com/questions/13096541/real-time-ajax-comments,Real time ajax comments,81,10/27/2012 1:46,"1,575",7
3004276,2,dani,php javascript ,https://stackoverflow.com/questions/3004276/libraries-and-pseudocode-for-physical-dashboard-status-board,Libraries and pseudocode for physical Dashboard/Status board,"4,654",6/9/2010 8:47,"1,656",7
2164330,1,Thiago Belem,php javascript ,https://stackoverflow.com/questions/2164330/if-you-flush-the-content-ob-flush-of-an-ajax-request-the-content-will-get-loa,"If you flush the content (ob_flush) of an AJAX request, the content will get loaded?","7,544",1/29/2010 18:48,"3,427",7
58463342,2,John the Painter,php javascript ,https://stackoverflow.com/questions/58463342/ajax-and-head-foot-updates-best-practice,AJAX and head/foot updates best practice,"2,277",10/19/2019 11:46,156,7
48955928,2,TheLettuceMaster,php javascript ,https://stackoverflow.com/questions/48955928/request-fails-due-to-cors-issue-with-origin-from-localhost,Request fails due to CORS issue with origin from localhost,14.9k,2/23/2018 20:42,"6,898",7
43285860,3,Ot??vio Barreto,php javascript ,https://stackoverflow.com/questions/43285860/submit-more-than-one-form-in-javascript-ajax-or-jquery,Submit more than one form in Javascript/ajax or jquery,"1,368",4/7/2017 19:36,"1,569",7
39198712,2,jamckp,php javascript ,https://stackoverflow.com/questions/39198712/remove-duplicate-this-page-and-subpages-functionality-in-silverstripe,Remove 'Duplicate this page and subpages' functionality in Silverstripe,207,8/29/2016 4:56,267,7
38449316,2,Meimuri,php javascript ,https://stackoverflow.com/questions/38449316/ajax-run-onchange-event-before-the-page-load,AJAX run onchange event before the page load,71,7/19/2016 3:52,593,7
34921078,1,Anirudh M,php javascript ,https://stackoverflow.com/questions/34921078/how-to-convert-indic-characters-to-unicode-escaped-characters,How to convert Indic Characters to Unicode Escaped characters,569,1/21/2016 10:24,415,7
32032352,2,loki9,php javascript ,https://stackoverflow.com/questions/32032352/php-zmq-push-integration-over-http,php ZMQ push integration over http,704,8/16/2015 6:09,767,7
31482156,2,AL-zami,php javascript ,https://stackoverflow.com/questions/31482156/difference-in-match-due-to-the-position-of-negative-lookahead,difference in match due to the position of negative lookahead?,"7,737",7/17/2015 18:12,96,7
25630212,3,thehindutimes,php javascript ,https://stackoverflow.com/questions/25630212/php-scripts-writes-to-file-on-localhost-but-not-on-iis-server,PHP scripts writes to file on localhost but not on IIS server,321,9/2/2014 18:46,"1,682",7
21255758,2,Srikanta,php javascript ,https://stackoverflow.com/questions/21255758/showing-a-page-content-at-once,Showing a page content at once,101,1/21/2014 10:42,79,7
18103341,3,Vaibhav Chiruguri,php javascript ,https://stackoverflow.com/questions/18103341/compare-client-device-clock-with-server-clock-exactly-upto-milliseconds,compare client device clock with server clock exactly upto milliseconds,179,8/7/2013 12:26,746,7
16915098,4,Rab Ko,php javascript ,https://stackoverflow.com/questions/16915098/ajax-image-loader-working-in-firefox-but-not-working-in-google-chrome,ajax image loader working in firefox but not working in google chrome,153,6/4/2013 10:08,"1,423",7
14167197,2,Andrei Rosca,php javascript ,https://stackoverflow.com/questions/14167197/yeoman-and-php-files,Yeoman and php files?,"1,077",1/5/2013 0:29,"2,819",7
9856544,3,,php javascript ,https://stackoverflow.com/questions/9856544/google-api-url-to-site-title,Google API | URL to site title,,3/24/2012 23:18,"3,047",7
9850428,2,Chris,php javascript ,https://stackoverflow.com/questions/9850428/regular-expression-to-validate-new-zealand-phone-numbers,Regular expression to validate New Zealand phone numbers,798,3/24/2012 9:03,"7,046",7
2192049,1,Juraj Blahunka,php javascript ,https://stackoverflow.com/questions/2192049/prototypal-inheritance-in-php-like-in-javascript,Prototypal inheritance in PHP (like in JavaScript),15.6k,2/3/2010 13:12,"1,073",7
1736548,1,ajsie,php javascript ,https://stackoverflow.com/questions/1736548/search-tags-like-stackoverflow,search tags like stackoverflow? [duplicate],71.1k,11/15/2009 4:17,"1,568",7
63251604,4,Abdul Raheem Ghani,php javascript ,https://stackoverflow.com/questions/63251604/how-to-return-a-view-from-laravel-controller-function-upon-ajax-call,How to return a view from laravel controller function upon ajax call?,336,8/4/2020 16:54,"2,596",7
56331093,3,Daniel,php javascript ,https://stackoverflow.com/questions/56331093/check-checkbox-on-populated-dropdown-value-selection-via-javascript,check checkbox on populated dropdown value selection via javascript,658,5/27/2019 18:47,174,7
49091316,1,cyb3rZ,php javascript ,https://stackoverflow.com/questions/49091316/asynchronously-update-progress-bar-base-on-the-response-from-api,Asynchronously update progress bar base on the response from API,44.5k,3/4/2018 2:23,"4,271",7
37427949,2,Amir Rachman,php javascript ,https://stackoverflow.com/questions/37427949/show-heatmap-on-codeigniter-googlemap-v3-library,show heatmap on Codeigniter googlemap v3 library,225,5/25/2016 4:39,561,7
37352539,2,Chin Leung,php javascript ,https://stackoverflow.com/questions/37352539/how-to-make-a-tag-description-required,How to make a tag description required,13.3k,5/20/2016 17:28,419,7
35742791,2,whoknows,php javascript ,https://stackoverflow.com/questions/35742791/organizational-chart,Organizational Chart,187,3/2/2016 9:12,693,7
34370127,3,da1lbi3,php javascript ,https://stackoverflow.com/questions/34370127/what-is-more-efficient-generate-each-tr-in-javascript-or-in-php,What is more efficient? Generate each tr in javascript or in php?,"3,825",12/19/2015 11:24,99,7
33959189,2,Sander Van Den Hout,php javascript ,https://stackoverflow.com/questions/33959189/how-to-locally-call-a-javascript-function-from-php-on-raspberry-pi,How to (locally) call a JavaScript function from PHP (on Raspberry Pi),71,11/27/2015 14:10,207,7
32075879,1,Yanick Lafontaine,php javascript ,https://stackoverflow.com/questions/32075879/sha1-hash-differences-between-node-js-and-php,SHA1 hash differences between node.js and PHP,180,8/18/2015 14:55,589,7
31282698,2,Riski Febriansyah,php javascript ,https://stackoverflow.com/questions/31282698/how-fix-error-post-neterr-connection-reset,How fix error POST ????? net::ERR_CONNECTION_RESET,335,7/8/2015 2:49,"24,649",7
31199481,2,Mike Janssens,php javascript ,https://stackoverflow.com/questions/31199481/distinguish-among-submit-buttons-on-html-form-with-two-submit-buttons,Distinguish among submit buttons on HTML form with two submit buttons [duplicate],71,7/3/2015 5:56,"1,071",7
30214271,1,Kieran,php javascript ,https://stackoverflow.com/questions/30214271/php-js-progress-bar,PHP/JS Progress Bar,663,5/13/2015 12:04,"3,562",7
28875330,6,cocco,php javascript ,https://stackoverflow.com/questions/28875330/proper-way-to-monitor-control-a-server-remotely-over-http-in-realtime,Proper way to monitor/control a server remotely over http in realtime,15.4k,3/5/2015 10:17,"2,226",7
22592388,1,user3446358,php javascript ,https://stackoverflow.com/questions/22592388/avoid-page-reload-when-submitting-form-using-ajax-with-laravel,Avoid page reload when submitting form using ajax with laravel,71,3/23/2014 14:46,"7,897",7
16917170,1,,php javascript ,https://stackoverflow.com/questions/16917170/display-product-price-in-two-currencies-at-the-same-time,Display product price in two currencies at the same time?,,6/4/2013 11:56,"7,415",7
14081141,1,Alan N.D.G Tyloo,php javascript ,https://stackoverflow.com/questions/14081141/does-xmlhttprequest-keep-connection-open-after-request-has-been-processed,Does xmlhttprequest keep connection open after request has been processed?,108,12/29/2012 11:20,"9,784",7
13630618,2,waxical,php javascript ,https://stackoverflow.com/questions/13630618/ajax-uploading-not-waiting-for-response-before-continuing,AJAX Uploading - Not waiting for response before continuing,"3,626",11/29/2012 16:48,"1,401",7
13572007,4,madphp,php javascript ,https://stackoverflow.com/questions/13572007/detect-if-a-web-page-has-a-javascript-redirect,Detect if a web page has a javascript redirect,"1,628",11/26/2012 19:47,"4,999",7
12076791,2,Bcl00,php javascript ,https://stackoverflow.com/questions/12076791/how-i-can-save-the-image-file-generated-by-canvas-tag-with-heatmap-js,How I can save the image file generated by canvas tag with heatmap.js?,207,8/22/2012 15:44,"1,400",7
11764313,1,,php javascript ,https://stackoverflow.com/questions/11764313/what-is-the-difference-between-modules-in-js-and-classes-in-php,What is the difference between Modules in js and Classes in php?,,8/1/2012 17:17,"1,288",7
9377114,1,Sushil Kandola,php javascript ,https://stackoverflow.com/questions/9377114/openinviter-not-importing-contacts-of-hotmail-using-php,Openinviter not importing contacts of Hotmail using php,860,2/21/2012 11:52,"1,460",7
66620701,2,,php javascript ,https://stackoverflow.com/questions/66620701/symfony-v2-8-response-message-method-returning-more-than-expected,Symfony v2.8 Response( $message ) method 'returning' more than expected,,3/14/2021 3:05,106,7
52380477,1,Mohd Atiq,php javascript ,https://stackoverflow.com/questions/52380477/how-to-display-dynamically-label-and-values-of-label-in-pie-chart-using-chart-js,How to display dynamically label and values of label in pie chart using chart.js?,151,9/18/2018 6:47,"1,339",7
47476134,1,DS9,php javascript ,https://stackoverflow.com/questions/47476134/how-to-create-svg-and-png-image-on-server-side-php-using-tosvg-data-of-fabric,How to create SVG and PNG image on server side (PHP) using toSVG data of fabric js,"2,851",11/24/2017 15:20,974,7
